,SLIDE_TYPE,M_WIDTH,S_LENGTH,SLOPE,HEADELEV,TAILELEV,ELE_DIFF,curv_plan,curv_prof,aspect,curv,history,COVER_A,COVER_B,COVER_C,COVER_D,GULLY_N,GULLY_Y
4493,0.0,15.7,9.9,46.2062424953,250.8676349031,398.8104735718,19.4002565824,-0.0976149423,0.08157772002785031,213.663904,0.2181967,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4494,0.0,12.0,11.7,37.3777090416,132.3851779225,138.3599999979,2.0,0.0954089412,-0.09592811629667705,267.601433,0.4045623,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4495,1.0,7.0,10.2,37.7750110745,193.3927784669,426.8995752952,19.7164674676,-0.6496557949,0.13579498570142762,62.724939,0.0652761,59.0,0.0,0.0,1.0,0.0,1.0,1.0
4496,0.0,24.2,12.1,26.9047532905,207.4922589639,64.2367125755,24.8765649257,0.0526170688,0.07774572880034865,252.607282,0.4009582,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4497,0.0,16.4,33.8,33.9213332162,474.7161092551,365.4313934072,6.919489778,-0.0664657708,0.0943989458123852,-9816.923361,0.1118514,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4498,0.0,17.2,14.1,9299.0759635145,9922.2449717771,300.744251746,10.0188121339,-0.1618285444,0.18221419342481818,128.230222,-0.0906688,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4499,0.0,13.0,7.8,34.8303168759,331.8374456618,390.9848890656,10.4074926029,0.2324033299,-0.10444031166138418,130.926746,0.0526884,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4500,0.0,9.6,7.0,40.6230799621,169.2045040394,514.422157941,2.0,-0.1185888447,-0.17362371575918947,188.928226,-0.262119,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4501,0.0,8.7,5.2,63.6938223648,192.7460079388,284.8773530314,7.0203688277,-0.196843479,0.18562441675189498,-9999.0,-0.4266989,59.0,0.0,1.0,1.0,0.0,1.0,0.0
4502,0.0,5.9,13.4,50.6571905734,164.1026867246,181.3276486785,22.4179321197,-0.113523653,0.03682673032351445,134.429682,-0.2831122,59.0,0.0,1.0,1.0,0.0,1.0,0.0
4503,0.0,16.2,13.1,36.9805451734,249.3257117373,449.5874502857,3.4639304975,0.3694667888,-0.24745777679156813,97.951129,-0.1717395,59.0,0.0,0.0,1.0,0.0,0.0,0.0
4504,1.0,10.9,6.9,57.0355997035,399.4541274601,117.4062594394,28.0577451255,-0.1261036097,0.08947432926905866,305.206522,0.028132,57.0,1.0,0.0,0.0,0.0,1.0,0.0
4505,0.0,23.4,16.2,28.3537847383,293.5180363996,9999.0,16.5238717857,-0.2860375486,0.2084766136250311,257.469649,-0.2529745,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4506,2.0,11.1,6.0,41.3443014901,71.844825687,19.8427841175,18.9747993305,0.0806441218,0.16292972663432104,110.043528,0.7256804,11.0,1.0,0.0,0.0,0.0,1.0,0.0
4507,0.0,12.2,5.1,13.3434483533,499.1645134419,243.7393294248,20.6958168004,0.3797944642,-0.08160919228078958,159.034694,0.5106402,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4508,2.0,8.8,5.1,36.9286971847,52.8358701765,165.5908790672,43.0875384481,0.3447835052,-0.08218625669923157,302.499354,0.8157776,54.0,1.0,0.0,0.0,0.0,1.0,0.0
4509,0.0,7.8,21.9,21.8904845624,171.2126689296,232.9406814924,2.0,-0.3359452267,-0.21299091032702364,181.919903,-0.2203668,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4510,2.0,14.7,3.5,43.3035894631,291.5008498699,381.987905907,9.7348494279,0.0893421362,0.4135325658147196,-9574.284032,-0.2300694,59.0,0.0,0.0,1.0,0.0,0.0,0.0
4511,0.0,13.4,12.9,33.073763693,369.8387408044,9999.0,8.7721059626,0.011705683,0.06234783017954992,158.745481,-0.1231527,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4512,0.0,18.8,5.4,19.4517937799,58.3574004418,53.1669668082,29.9263372886,-0.0148814166,-0.19337641577884057,200.2659,-0.1435419,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4513,1.0,7.0,4.7,45.9181167252,223.240857751,253.8258062158,18.4379780897,-0.0360268191,0.18527847776848047,-9999.0,-0.3229107,56.0,1.0,0.0,0.0,0.0,1.0,0.0
4514,2.0,9.3,5.0,56.9250483324,262.0922063237,230.9798264686,36.7952523858,0.317113589,-0.4813494247564146,197.379168,0.0806801,18.0,1.0,0.0,0.0,0.0,1.0,0.0
4515,2.0,9.7,5.1,23.612124564,280.6770429301,236.9198147415,8.651340344,0.1478237207,0.1612555891637853,348.108275,-0.0137721,55.0,1.0,0.0,0.0,0.0,1.0,0.0
4516,2.0,8.2,3.9,14.9475719749,50.203699996,120.1437105707,8.1709995879,-0.0723165484,0.16857671543846064,284.790837,-0.1712566,15.0,1.0,0.0,0.0,0.0,1.0,0.0
4517,0.0,6.5,3.8,34.3993036216,296.7276418191,532.420733919,2.0,-0.1114570726,-0.11959115398853516,-9999.0,-0.2875295,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4518,0.0,18.5,13.6,12.5766263474,185.5273027195,299.1330966375,9.6267869539,-0.0204589142,0.1404830539083262,-9999.0,0.0230316,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4519,0.0,14.7,15.0,43.7102381474,96.6930837753,192.6385928545,19.6302042343,-0.338194326,-0.18947269179983903,201.858053,0.4855502,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4520,0.0,14.5,7.3,44.5118040976,127.5760529705,259.2782707366,4.1745007373,-0.0484245199,0.12296847445443836,150.905132,-0.4653259,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4521,0.0,9.2,2.7,49.1508933315,385.3140176122,474.5129972755,2.0,0.2991387207,0.14019446545920908,228.618429,0.8897664,41.0,0.0,1.0,0.0,0.0,1.0,0.0
4522,0.0,17.4,17.3,33.4898692804,280.1308948367,296.7422143118,2.0,-0.0835099595,0.11950543787495907,210.429739,-0.1173242,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4523,0.0,9.5,8.2,16.2105019984,342.082128386,139.6070142286,2.0,0.3275213896,0.11834130760536249,172.751823,0.476875,59.0,0.0,0.0,1.0,1.0,1.0,0.0
4524,0.0,16.7,12.5,21.5252733855,320.1959868608,163.9394790907,28.988378788,0.1121577875,0.023141411307583765,114.316488,-0.204634,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4525,0.0,13.2,9.6,57.6496758935,313.8159899321,9439.2818432174,20.9617664219,0.2818010005,0.20010912356911342,130.943312,0.5242943,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4526,1.0,20.5,1.5,4.1,131.6468391883,214.9060405408,22.5668468583,0.064412461,0.20939289919385817,304.098577,-0.0646054,14.0,1.0,0.0,0.0,0.0,0.0,1.0
4527,0.0,17.6,4.8,60.3517690344,191.8526047549,321.0303988545,3.3320300335,0.2475370316,-0.7705414194248172,127.827818,0.1775445,59.0,0.0,0.0,1.0,0.0,0.0,0.0
4528,1.0,6.5,8.0,30.8380858122,167.0395878419,157.9442187174,14.9300140305,-0.0457802549,-0.6319332919014633,242.186791,0.4880232,13.0,1.0,0.0,0.0,0.0,1.0,0.0
4529,0.0,6.0,13.1,39.4525846209,509.9006808805,226.8067683789,3.1615462998,0.0124410205,0.12317011243142692,267.966853,0.4034498,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4530,0.0,9.6,16.4,16.9141915753,389.592654664,268.1111637571,17.7953912542,0.0086233185,0.10475664774347873,296.45782,-0.2139458,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4531,0.0,15.0,9.6,57.4852190268,86.2554380651,185.9935196332,2.0,-0.0458497051,0.1676965094874649,115.074696,-0.1057447,59.0,0.0,0.0,1.0,1.0,1.0,0.0
4532,0.0,16.1,22.1,53.4363491236,171.2568199448,74.8535009604,2.0,0.3601605975,-0.2692408938027441,286.2365,1.0876619,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4533,0.0,20.1,9.2,26.8487599216,126.310624227,244.9284706524,12.8342154528,0.0286509456,0.12718346163931887,166.984675,-0.2200504,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4534,2.0,9.9,10.8,41.2796411141,147.516405366,104.3049248161,41.3845462622,0.4820144124,-0.037132488476258586,309.192654,0.6652075,55.0,1.0,0.0,0.0,0.0,1.0,0.0
4535,2.0,9.1,6.1,30.1100112976,187.8884646153,352.2982344992,19.7353651355,0.085259075,0.09672429285296795,138.858784,0.0535926,77.0,1.0,0.0,0.0,0.0,1.0,0.0
4536,0.0,15.6,7.1,47.3749619592,226.1956422253,522.7899006738,22.6394746116,0.3218621055,0.16519798775928965,-9999.0,1.1374979,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4537,2.0,13.2,3.5,60.4080579199,240.004033185,161.5104862583,16.1465139586,-0.3889398855,-0.2675706025590811,45.45667,-0.2202001,20.0,1.0,0.0,0.0,0.0,0.0,1.0
4538,0.0,21.1,11.5,14.2939143295,281.1897931482,232.5498229181,8.1274620538,-0.0114057826,0.050641575563290575,132.653887,0.0065807,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4539,0.0,16.9,9.6,21.2789561852,155.5322231902,199.3281512979,7.164839587,-0.1978342076,0.06729819478995785,104.148441,-0.2583865,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4540,1.0,6.7,4.3,33.7481934185,248.0817721677,381.5395530449,36.6569377092,0.0105900637,0.07576422331650519,229.927535,0.0613447,17.0,1.0,0.0,0.0,0.0,1.0,0.0
4541,0.0,17.8,14.8,6.8515163914,253.6374729863,344.2830155225,12.4750332864,0.1449144098,-0.15060239399737302,135.403677,0.1236306,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4542,0.0,12.8,14.5,34.3706725763,209.1277476532,72.7014468216,2.0,0.50032501,0.0967006048425269,335.715134,0.3079294,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4543,1.0,5.7,4.6,25.7240094837,283.5634015298,117.6820212354,41.7060551867,0.3060162211,0.0903664562345467,242.432842,0.3271907,15.0,1.0,0.0,0.0,0.0,1.0,0.0
4544,0.0,14.8,46.4,30.1851495533,468.0629274868,184.1152563154,31.5047785463,-0.3417436779,0.05455163988499273,214.63233,-0.1750093,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4545,0.0,21.2,9.1,9685.4046812259,437.8373074937,83.5648428784,15.2542870974,-0.1076102181,-0.3301661628214633,250.3546,-0.0781918,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4546,0.0,5.7,6.4,22.7258456928,331.4750827166,419.2058422863,27.3205799235,0.1226387605,-0.08964386184985117,-9921.159907,-0.2681485,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4547,2.0,7.1,2.8,4.1,18.319045929,101.7924763284,26.7043741369,0.051183676,-0.07864885447023526,355.511412,-0.7304059,21.0,1.0,0.0,0.0,0.0,1.0,0.0
4548,0.0,7.8,12.3,4.1,170.0492092851,212.777084946,2.0,0.0074622053,-0.02210341882166015,201.597942,-0.0454589,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4549,0.0,6.7,8.9,33.2195074679,276.5400731362,9999.0,48.2253076583,0.0275310221,-0.07408672164412608,78.76825,0.5560342,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4550,0.0,12.7,9.5,19.8039192722,75.3200827962,24.8028630964,26.606055275,-0.2336332715,0.21095600581454949,195.68258,0.0951647,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4551,0.0,21.6,18.6,39.5579629694,346.7589769175,209.4981972246,9.0820779086,0.1271211774,0.13369765963853553,270.924812,0.964574,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4552,0.0,18.0,10.9,34.1744058235,566.4634560257,935.4288281688,19.0141633641,0.0893911014,0.03997590260243121,173.453085,-0.1357379,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4553,1.0,4.5,5.1,46.6720678331,171.7031421762,205.3119813875,19.9233435526,-0.0898670778,-0.6608958262863622,-9569.691618,-0.3436735,13.0,1.0,0.0,0.0,0.0,1.0,0.0
4554,2.0,5.5,3.5,44.1115227231,428.7791205798,544.5100031776,18.0855429564,0.2081257097,0.3166123305506646,-9999.0,-0.5863807,42.0,1.0,0.0,0.0,0.0,1.0,0.0
4555,0.0,6.7,9.6,43.1166440757,159.517912308,194.9131298324,26.3245230445,0.0375931597,-0.0007013805898210582,121.584427,-0.2821515,16.0,0.0,0.0,1.0,0.0,0.0,1.0
4556,0.0,5.9,18.3,26.4177855511,9.0092187023,37.4060039904,9928.6102036822,0.4415715283,-0.023969201522312945,-9709.771491,0.5115174,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4557,0.0,22.1,12.0,25.1800766516,293.5033535552,391.5996466721,2.0,0.187831918,0.01314573842699214,269.188768,-0.1585512,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4558,0.0,9.2,3.8,32.2946818198,212.6130057594,289.6533540243,30.5600035007,0.0019430877,0.11006421639554281,-9999.0,-0.4101813,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4559,0.0,17.1,5.5,53.1968132527,567.5213907755,323.0760778758,2.0,-0.1754344187,-0.2780118361425993,152.529431,-0.1207815,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4560,0.0,34.8,6.3,40.2935509393,225.65791715,113.952107127,2.0,0.0066354119,-0.25296146606590675,207.980685,-0.1318809,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4561,0.0,14.0,8.1,25.9227381346,112.2554190372,74.4898692054,2.0,-0.2330788286,0.23157973191193415,-9999.0,0.0029253,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4562,0.0,12.0,4.0,25.1302935762,93.5559871783,107.7498685711,6.3986526819,-0.2043509802,0.12228807995955701,217.074321,-0.1811043,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4563,0.0,8.4,12.3,16.625451812,9626.267963138,39.1385985849,7.4550050322,0.0080997458,0.1006840765713863,249.201742,-0.0749691,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4564,1.0,8.3,4.8,29.6684168437,80.3801030769,36.8908255237,19.192438004,0.3397798827,0.13036711660079608,256.694548,0.3470496,17.0,1.0,0.0,0.0,0.0,1.0,0.0
4565,0.0,10.7,10.6,43.2722676609,227.3989437379,122.1760301722,12.0130634815,0.0454895488,-0.1668186887726283,106.188544,0.6600026,27.0,0.0,0.0,1.0,0.0,0.0,1.0
4566,2.0,8.1,6.2,37.7468814909,436.6733608168,185.5788667055,11.7190721946,-0.2937612858,0.13877250649900516,179.570536,0.7735499,21.0,0.0,1.0,0.0,0.0,1.0,0.0
4567,1.0,9.4,4.0,30.2097633498,172.1402462696,45.7104516925,41.213947804,-0.178887342,0.10182065842589333,358.750172,-0.0691367,19.0,1.0,0.0,0.0,0.0,1.0,0.0
4568,0.0,25.6,20.6,35.8815012585,510.520207384,184.0446360253,3.8409549066,0.3608605211,-0.09412335628976307,242.24869,0.332895,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4569,1.0,10.0,4.8,22.9897502073,567.8279578227,536.6574899844,25.4765133004,-0.1368816819,-0.08319518442434594,180.836597,0.2653061,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4570,0.0,14.4,9.8,30.6290318541,166.8736138933,317.5966011836,27.231864455,0.3170588502,-0.15078026654236007,154.225129,0.2765735,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4571,0.0,19.6,4.5,8.7883310269,573.1800157545,344.9731616438,12.0959072885,-0.0598901988,0.14846343106987017,183.41008,0.6495556,59.0,0.0,0.0,1.0,0.0,1.0,1.0
4572,1.0,16.4,2.8,23.2958787924,387.7024398908,311.3086143069,2.0,0.0975167489,0.02167054410759567,175.836346,0.7875137,16.0,1.0,0.0,0.0,0.0,1.0,0.0
4573,1.0,4.6,5.8,22.6931403691,65.0037229522,124.589571824,22.072372487,-0.0049809264,0.08727840305360196,140.4119,-0.0929347,16.0,1.0,0.0,0.0,0.0,1.0,0.0
4574,0.0,7.5,14.9,40.771786495,570.9086513517,620.2180161905,29.2923842654,0.484684346,0.3615573013044862,209.803678,-0.2174143,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4575,0.0,18.4,11.9,9503.7646332283,174.2203030529,121.0772713871,17.3441257792,-0.1040206858,0.19129975126659526,237.991467,-0.3758949,59.0,0.0,0.0,0.0,0.0,0.0,1.0
4576,1.0,12.0,9.0,21.4157663214,130.7576813844,227.9809868099,2.0,-0.5053100779,0.17849184118551248,240.75697,-0.013594,12.0,1.0,0.0,0.0,0.0,0.0,1.0
4577,1.0,11.9,10.3,32.4985908997,139.4568281362,243.6366698762,9.4386781771,0.1255766451,0.1814508835852863,143.143884,-0.191761,59.0,1.0,0.0,0.0,0.0,1.0,1.0
4578,0.0,16.1,11.2,17.975143746,483.8727786618,333.5256929335,19.4022228321,-0.0743003164,0.12553809009548955,165.66426,0.2276402,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4579,0.0,7.3,12.8,31.7122992349,330.5937729574,436.6619268065,26.0878464844,-0.3003144596,-0.12189933500884799,126.351423,-0.0653262,59.0,1.0,0.0,1.0,0.0,0.0,1.0
4580,0.0,14.2,8.0,9839.9388120356,458.4552530277,210.2900931849,12.1915569145,-0.2243905763,-0.04562943829776149,244.743621,0.9140187,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4581,0.0,7.3,10.9,40.0805215786,475.894407517,482.7118007743,10.6272743058,-0.183426998,0.010339523863566208,194.756296,-0.5610299,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4582,1.0,8.8,3.3,12.247934807,196.6109948646,180.399182701,24.3509356933,-0.4185818172,-0.14167608082258226,-9672.06325,-0.4047656,21.0,1.0,0.0,0.0,0.0,1.0,0.0
4583,1.0,4.6,6.8,34.5141140616,466.5806495813,78.3260674764,38.040736174,-0.0226062312,0.14835484111961933,249.445832,-0.0376155,11.0,1.0,0.0,0.0,0.0,1.0,0.0
4584,0.0,8.0,5.0,31.9113737662,248.9111522726,220.606514759,2.0,-0.0683749653,-0.11238139164088078,310.104595,-0.0246537,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4585,0.0,9.1,11.1,20.30227292,197.3104889059,191.2941609365,20.0352724002,-0.6938061234,-0.6679971826834652,306.154606,0.4183427,59.0,0.0,0.0,1.0,0.0,0.0,0.0
4586,0.0,15.9,29.9,45.6980960627,9999.0,9999.0,30.1794306003,0.0400264756,-0.023948895789913813,114.98979,0.0803933,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4587,1.0,11.1,10.5,18.1567642789,327.3439894378,299.8154034286,45.8363428738,-0.0398805283,-0.20079101290145196,275.045609,-0.339025,17.0,1.0,0.0,0.0,0.0,1.0,0.0
4588,0.0,11.8,21.2,55.552048356,516.114765025,420.5687220466,3.0243501866,-0.3270578817,-0.29191043147826606,184.84416,-0.1374078,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4589,2.0,13.0,9.3,25.0737810164,507.5482922449,171.5182292282,31.6271497098,-0.1717184181,0.2367935586597593,185.698135,-0.2347153,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4590,0.0,17.7,13.0,31.3165717054,438.433198199,107.7234685714,34.276891158,0.0646989412,-0.12026946873994375,330.012499,0.06982,59.0,0.0,0.0,1.0,1.0,1.0,0.0
4591,2.0,7.8,3.6,18.8422458827,115.8757914774,236.1560197807,20.4290911955,0.2646552144,0.3828212004893269,242.596002,0.572695,22.0,1.0,0.0,0.0,0.0,1.0,0.0
4592,0.0,8.9,17.0,44.9186120202,240.7511797137,83.3736146499,14.8556199986,0.028778591,0.07186403346545908,348.283152,0.0306741,59.0,0.0,1.0,1.0,0.0,1.0,0.0
4593,0.0,15.4,7.3,34.6090800773,415.7939174054,734.495401469,18.3431049451,0.2738213066,0.1428455029527479,218.470331,-0.0371966,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4594,0.0,6.3,8.7,13.1089607066,161.6903039445,264.5096543264,45.6014541031,-0.1526352157,0.02105341339721433,137.755606,-0.3623704,59.0,1.0,0.0,0.0,0.0,1.0,0.0
4595,1.0,5.6,6.8,37.8010194848,420.2941823508,193.5415788147,43.818983361,0.0102893945,0.14270863794507466,194.230798,0.4869394,52.0,1.0,0.0,0.0,0.0,1.0,0.0
4596,1.0,7.1,7.9,24.0483663893,343.7058573674,78.7381904526,17.6855473644,0.402634577,-0.5988112500333043,189.31132,-0.1779118,40.0,1.0,0.0,0.0,0.0,1.0,0.0
4597,1.0,5.7,5.5,28.112584642,345.0365304282,160.7691065872,28.3488791559,-0.3227075173,0.1134740207244917,174.402226,0.1954797,18.0,1.0,0.0,0.0,0.0,1.0,0.0
4598,0.0,14.0,14.0,13.7985588055,131.94323473,174.1421935502,17.2695979021,0.0603904419,0.18567486704973887,136.677318,-0.1814844,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4599,1.0,11.6,15.6,38.9844238499,275.9950016853,749.3347667959,36.7724397457,-0.1621808015,-0.3928350033587025,145.791944,0.0108574,12.0,0.0,0.0,0.0,0.0,1.0,0.0
4600,2.0,9.2,8.2,30.6830180798,89.4895760364,125.7857031706,25.0155775095,-0.2925598617,-0.12733082175837102,157.859098,-0.0635624,76.0,1.0,0.0,0.0,0.0,0.0,1.0
4601,1.0,6.9,10.0,36.0837625925,240.511374541,429.4932761746,27.6602583343,-0.013810224,-0.1615277064408352,206.349319,-0.3000414,11.0,1.0,0.0,0.0,0.0,1.0,0.0
4602,0.0,18.3,7.5,41.2178655436,409.258158104,432.9234595249,33.992986362,0.0963510417,-0.23502114027887677,-26.62901,0.8623306,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4603,0.0,13.2,5.5,60.8136800727,115.4820922874,165.885505596,2.0,-0.1489636315,0.17776568055658615,241.138738,-0.2088735,59.0,0.0,0.0,1.0,0.0,0.0,0.0
4604,0.0,11.7,2.6,13.5528726331,480.8598858527,601.1741388334,9.5590566007,-0.1685623614,-0.14105675248292537,163.907459,0.2616455,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4605,2.0,9.9,7.3,16.5695747241,295.3910128941,164.1577641994,31.3534713246,0.5153520232,0.06502323553979315,193.134745,0.2494509,78.0,1.0,0.0,0.0,0.0,1.0,0.0
4606,0.0,7.8,13.7,35.9252442032,165.1250499907,74.669644236,2.0,-0.0241783074,-0.22383497460710944,286.682444,-0.142469,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4607,2.0,9.9,5.4,43.4003308006,82.6447726445,396.4522546033,49.4841154177,0.0108092701,0.0018676228504909756,194.413273,-0.0755018,19.0,1.0,0.0,0.0,0.0,1.0,0.0
4608,0.0,8.5,5.5,9999.0,614.8782731735,600.2552311642,2.0,0.0509225233,0.11429716690713994,226.135925,0.5217666,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4609,0.0,13.1,18.6,31.6080503674,260.0706215078,252.3942612863,20.4327042193,0.2861415298,-0.29239009981795017,244.532336,0.33962,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4610,1.0,9.2,7.8,44.3227356563,252.7028207336,449.3472837156,23.0149494438,0.0355553008,-0.3162382667195813,359.774,-0.0925093,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4611,0.0,18.7,8.3,19.0244544863,307.2635624687,197.7099693175,11.2309394866,-0.1177263403,-0.0521428747562485,-9812.76036,0.590305,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4612,0.0,14.2,10.3,23.2488968298,302.9100655348,105.0382147928,2.0,0.1575253086,-0.22566693570190502,126.670383,0.015821,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4613,2.0,12.1,6.6,34.3745646564,518.1222142529,457.4932295342,26.7645614565,0.2525746853,-0.1878009248542991,329.31654,-0.1408078,56.0,0.0,0.0,0.0,0.0,1.0,0.0
4614,0.0,8.1,8.2,34.9956738093,234.9295676603,281.4454811774,13.8089730189,0.3744521275,0.09285191702683487,192.55605,-0.2822692,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4615,0.0,22.2,8.2,17.0339728424,49.6252561642,34.1679456318,2.0,-0.0053620377,-0.0053152877803677645,84.191902,-0.0441526,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4616,1.0,9.1,10.2,16.3525662576,195.5938537986,115.8742879563,14.2395540324,0.1306966908,0.2589245728747287,232.166256,-0.1265113,13.0,1.0,0.0,0.0,0.0,0.0,1.0
4617,1.0,9.3,13.5,42.6134192174,255.0281937591,301.0022898096,6.7605246986,0.0065568375,0.212036714044085,-9369.501417,-0.1065085,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4618,1.0,3.1,8.7,41.8662216648,394.2520852237,267.7709346576,40.3981644793,0.1493464295,0.17575317344453495,280.222218,0.6528071,22.0,1.0,0.0,0.0,0.0,1.0,0.0
4619,0.0,19.1,12.7,44.0990517724,226.1121239227,289.0686125229,19.7958703375,0.2239850512,-0.02652098202221448,191.512274,0.0184025,59.0,0.0,0.0,1.0,1.0,1.0,0.0
4620,1.0,15.6,5.8,29.6731976958,140.616102205,85.3172403841,2.0,0.560170842,-0.00233362559886785,252.591781,0.304564,17.0,0.0,0.0,1.0,0.0,0.0,1.0
4621,0.0,17.4,11.1,34.2003712938,376.4942682465,321.1221708515,22.8597145028,-0.1304301689,0.17200261709083553,180.617419,-0.0048267,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4622,0.0,6.6,6.1,22.7036974977,195.3764315475,215.5069636909,22.9564861779,0.0213120502,-0.03812474735677903,47.661619,-0.2808667,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4623,1.0,10.9,5.7,31.6885145885,182.5215866549,202.1389293153,2.0,-0.0698119486,0.010918879382689706,153.876241,0.0180602,11.0,0.0,0.0,0.0,0.0,0.0,1.0
4624,0.0,13.7,12.4,42.7096750632,84.6160930836,119.4582625872,16.1848861035,-0.6135321237,0.12582077210470893,139.630028,0.4040642,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4625,1.0,10.5,12.3,42.4165543951,255.9878714307,212.0185303909,52.237824314,0.3278351,-0.5570187166584101,349.783295,0.0713821,17.0,1.0,0.0,0.0,0.0,1.0,0.0
4626,1.0,12.0,7.1,22.0162828151,98.3653484651,389.0445600887,19.4905407486,0.1518878304,0.13058412596259367,287.376279,0.1957602,78.0,1.0,0.0,0.0,1.0,1.0,0.0
4627,2.0,8.2,17.1,49.7218226095,247.1951996359,482.324748182,21.1006913689,-0.0250624665,-0.37199712452588635,215.995631,0.0861942,29.0,0.0,1.0,0.0,0.0,1.0,0.0
4628,0.0,9.9,7.4,49.1890646023,144.1853888609,9999.0,2.0,-0.0706628898,0.1502861715857499,124.221004,0.2244995,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4629,0.0,19.6,12.8,33.8487905447,516.6694184246,551.529862996,9999.0,0.2624704658,0.025356824060004182,148.862579,0.5149524,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4630,0.0,7.4,21.1,54.4573998809,191.0016986029,50.2325026228,10.2062375433,0.0262125226,0.23213914313341522,-9715.864325,-0.3370715,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4631,0.0,17.8,7.2,31.7213702629,196.5449745518,290.3677727176,23.4070911906,-0.0843580383,0.07475447680479645,106.691876,0.1178334,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4632,1.0,8.3,3.1,26.2107142948,295.9181778388,434.9898354711,23.0743504228,-0.1886822366,0.1948656738107987,281.974777,0.4408916,76.0,1.0,0.0,0.0,0.0,1.0,0.0
4633,0.0,7.6,19.5,19.7558411575,172.3595224519,276.8359387619,17.7815334956,0.0795896317,0.22837061550607912,101.834124,-0.1600145,59.0,0.0,1.0,0.0,0.0,1.0,0.0
